iters,fevals,fitness
1270,180820,24.0
1271,180925,24.0
1272,181029,24.0
1273,181133,24.0
1274,181240,24.0
1275,181343,24.0
1276,181448,24.0
1277,181553,24.0
1278,181656,24.0
1279,181763,24.0
1280,181869,24.0
1281,181974,24.0
1282,182081,24.0
1283,182186,24.0
1284,182291,24.0
1285,182396,24.0
1286,182503,24.0
1287,182605,24.0
1288,182709,24.0
1289,182812,24.0
1290,182914,24.0
1291,183019,24.0
1292,183124,24.0
1293,183228,24.0
1294,183335,24.0
1295,183439,24.0
1296,183545,24.0
1297,183652,24.0
1298,183759,24.0
1299,183863,24.0
1300,183966,24.0
1301,184070,24.0
1302,184177,24.0
1303,184282,24.0
1304,184386,24.0
1305,184492,24.0
1306,184596,24.0
1307,184701,28.0
1308,184805,28.0
1309,184910,28.0
1310,185014,28.0
1311,185117,28.0
1312,185223,28.0
1313,185326,28.0
1314,185431,28.0
1315,185538,28.0
1316,185641,28.0
1317,185745,28.0
1318,185848,28.0
1319,185953,28.0
1320,186059,28.0
1321,186165,28.0
1322,186270,28.0
1323,186374,28.0
1324,186480,28.0
1325,186585,28.0
1326,186690,28.0
1327,186793,28.0
1328,186899,28.0
1329,187002,28.0
1330,187108,28.0
1331,187213,28.0
1332,187319,28.0
1333,187423,28.0
1334,187529,28.0
1335,187634,28.0
1336,187738,28.0
1337,187842,28.0
1338,187948,28.0
1339,188050,28.0
1340,188155,28.0
1341,188260,28.0
1342,188366,28.0
1343,188470,28.0
1344,188575,28.0
1345,188678,28.0
1346,188781,28.0
1347,188887,28.0
1348,188995,28.0
1349,189097,28.0
1350,189204,28.0
1351,189311,28.0
1352,189416,28.0
1353,189521,28.0
1354,189624,28.0
1355,189725,28.0
1356,189830,28.0
1357,189933,28.0
1358,190036,28.0
1359,190141,28.0
1360,190243,28.0
1361,190348,28.0
1362,190452,28.0
1363,190558,28.0
1364,190662,28.0
1365,190770,28.0
1366,190875,28.0
1367,190980,28.0
1368,191087,28.0
1369,191190,28.0
1370,191294,28.0
1371,191398,28.0
1372,191503,28.0
1373,191608,28.0
1374,191711,28.0
1375,191815,28.0
1376,191919,28.0
1377,192025,28.0
1378,192131,28.0
1379,192233,28.0
1380,192339,28.0
1381,192442,28.0
1382,192547,28.0
1383,192654,28.0
1384,192761,28.0
1385,192864,28.0
1386,192970,28.0
1387,193075,28.0
1388,193180,28.0
1389,193284,28.0
1390,193390,28.0
1391,193496,28.0
1392,193601,28.0
1393,193706,28.0
1394,193811,28.0
1395,193918,28.0
1396,194024,28.0
1397,194131,28.0
1398,194237,28.0
1399,194342,28.0
1400,194447,28.0
1401,194551,28.0
1402,194657,28.0
1403,194762,28.0
1404,194865,28.0
1405,194972,28.0
1406,195077,28.0
1407,195183,28.0
1408,195286,28.0
1409,195391,28.0
1410,195497,28.0
1411,195603,28.0
1412,195709,28.0
1413,195814,28.0
1414,195918,28.0
1415,196023,28.0
1416,196127,28.0
1417,196230,28.0
1418,196337,28.0
1419,196442,28.0
1420,196546,28.0
1421,196649,28.0
1422,196751,28.0
1423,196855,28.0
1424,196960,28.0
1425,197064,28.0
1426,197171,28.0
1427,197275,28.0
1428,197382,28.0
1429,197487,28.0
1430,197592,28.0
1431,197695,28.0
1432,197800,28.0
1433,197907,28.0
1434,198011,28.0
1435,198115,28.0
1436,198218,28.0
1437,198320,28.0
1438,198425,28.0
1439,198526,28.0
1440,198634,28.0
1441,198738,28.0
1442,198843,28.0
1443,198945,28.0
1444,199048,28.0
1445,199150,28.0
1446,199251,28.0
1447,199357,28.0
1448,199462,31.0
1449,199566,28.0
1450,199675,28.0
1451,199781,31.0
1452,199885,28.0
1453,199991,28.0
1454,200098,28.0
1455,200203,28.0
1456,200308,28.0
1457,200412,28.0
1458,200517,28.0
1459,200621,28.0
1460,200726,28.0
1461,200832,28.0
1462,200935,28.0
1463,201038,28.0
1464,201143,28.0
1465,201248,28.0
1466,201350,28.0
1467,201455,28.0
1468,201559,28.0
1469,201663,28.0
1470,201768,28.0
1471,201870,28.0
1472,201975,28.0
1473,202081,28.0
1474,202187,28.0
1475,202294,28.0
1476,202398,28.0
1477,202502,28.0
1478,202607,28.0
1479,202715,28.0
1480,202822,28.0
1481,202925,28.0
1482,203031,28.0
1483,203137,28.0
1484,203243,28.0
1485,203349,28.0
1486,203453,28.0
1487,203558,28.0
1488,203661,28.0
1489,203768,28.0
1490,203873,28.0
1491,203980,28.0
1492,204084,28.0
1493,204189,28.0
